Data from lamp4bck_noballon_Subt4__27__120.txt Node

Date: Wed Apr 09 09:41:04 CEST 2025
User: fys-lab-0081
Spectrometer: S04999
Trigger mode: 0
Resolution mode: 1024 pixels
Integration Time (sec): 1.000000E-1
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Baseline correction enabled: true
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
336.42	6
336.877	3
337.334	10
337.792	7
338.249	14
338.706	11
339.164	7
339.621	7
340.079	15
340.536	13
340.994	15
341.452	10
341.909	11
342.367	11
342.825	10
343.283	14
343.741	12
344.198	13
344.656	16
345.114	11
345.572	12
346.03	19
346.488	19
346.947	16
347.405	23
347.863	18
348.321	20
348.779	20
349.238	20
349.696	21
350.154	19
350.613	21
351.071	24
351.53	27
351.988	29
352.447	20
352.905	22
353.364	22
353.823	28
354.282	29
354.74	27
355.199	33
355.658	33
356.117	31
356.576	38
357.035	37
357.494	34
357.953	42
358.412	43
358.871	34
359.33	39
359.789	42
360.249	38
360.708	47
361.167	44
361.626	47
362.086	45
362.545	51
363.005	53
363.464	47
363.924	54
364.383	61
364.843	54
365.303	59
365.762	57
366.222	62
366.682	63
367.142	64
367.601	62
368.061	65
368.521	71
368.981	70
369.441	67
369.901	74
370.361	71
370.821	71
371.282	77
371.742	77
372.202	83
372.662	86
373.123	86
373.583	83
374.043	94
374.504	84
374.964	91
375.425	94
375.885	97
376.346	101
376.806	96
377.267	106
377.728	109
378.188	110
378.649	108
379.11	114
379.571	113
380.032	114
380.493	120
380.954	125
381.414	127
381.876	134
382.337	141
382.798	141
383.259	153
383.72	153
384.181	158
384.642	163
385.104	171
385.565	182
386.026	176
386.488	181
386.949	189
387.411	190
387.872	193
388.334	200
388.795	201
389.257	211
389.719	210
390.181	214
390.642	225
391.104	220
391.566	230
392.028	251
392.49	246
392.952	251
393.414	263
393.876	259
394.338	269
394.8	272
395.262	279
395.724	290
396.186	289
396.648	296
397.111	299
397.573	304
398.035	306
398.498	317
398.96	314
399.423	322
399.885	335
400.348	335
400.81	353
401.273	350
401.736	361
402.198	376
402.661	388
403.124	389
403.587	399
404.049	410.5
404.512	422
404.975	425
405.438	417
405.901	429
406.364	434
406.827	436
407.29	442
407.754	437
408.217	436
408.68	437
409.143	446
409.607	455
410.07	459
410.533	459
410.997	477
411.46	474
411.924	482
412.387	488
412.851	508
413.314	529
413.778	526
414.242	527
414.705	551
415.169	549
415.633	554
416.097	557
416.561	558
417.024	577
417.488	565
417.952	568
418.416	571
418.88	571
419.344	574
419.809	575
420.273	590
420.737	580
421.201	589
421.665	614
422.13	608
422.594	632
423.059	642
423.523	655
423.987	663
424.452	680
424.916	700
425.381	719
425.846	724
426.31	724
426.775	736
427.24	754
427.704	735
428.169	754
428.634	760
429.099	741
429.564	746
430.029	762
430.494	760
430.959	772
431.424	757
431.889	777
432.354	794
432.819	781
433.284	815
433.75	819
434.215	855
434.68	867
435.146	884
435.611	924
436.077	945
436.542	957
437.008	986
437.473	996
437.939	1017
438.404	1036
438.87	1052
439.336	1033
439.801	1024
440.267	1049
440.733	1064
441.199	1073
441.665	1069
442.131	1107
442.596	1085
443.062	1119
443.529	1164
443.995	1182
444.461	1197
444.927	1253
445.393	1258
445.859	1317
446.325	1328
446.792	1411
447.258	1412
447.724	1445
448.191	1508
448.657	1523
449.124	1573
449.59	1548
450.057	1632
450.523	1637
450.99	1666
451.457	1649
451.923	1686
452.39	1676
452.857	1718
453.324	1706
453.791	1743
454.257	1736
454.724	1755
455.191	1780
455.658	1758
