Data from lamp5helium_sterk_Subt4__68__523.txt Node

Date: Wed Apr 09 10:18:36 CEST 2025
User: fys-lab-0081
Spectrometer: S04999
Trigger mode: 0
Resolution mode: 1024 pixels
Integration Time (sec): 1.000000E-1
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Baseline correction enabled: true
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
336.42	-1
336.877	-3
337.334	-1
337.792	3
338.249	8
338.706	1
339.164	-1
339.621	-1
340.079	1
340.536	9
340.994	8
341.452	-3
341.909	0
342.367	4
342.825	-1
343.283	2
343.741	-1
344.198	3
344.656	-2
345.114	0
345.572	3
346.03	3
346.488	2
346.947	-1
347.405	1
347.863	0
348.321	5
348.779	3
349.238	1
349.696	4
350.154	4
350.613	-1
351.071	2
351.53	7
351.988	4
352.447	3
352.905	3
353.364	0
353.823	1
354.282	0
354.74	-3
355.199	5
355.658	8
356.117	3
356.576	5
357.035	4
357.494	9
357.953	6
358.412	8
358.871	-4
359.33	4
359.789	6
360.249	2
360.708	6
361.167	6
361.626	9
362.086	6
362.545	3
363.005	9
363.464	2
363.924	5
364.383	10
364.843	6
365.303	5
365.762	9
366.222	5
366.682	5
367.142	10
367.601	8
368.061	7
368.521	12
368.981	8
369.441	13
369.901	10
370.361	4
370.821	5
371.282	11
371.742	9
372.202	11
372.662	13
373.123	12
373.583	7
374.043	10
374.504	2
374.964	8
375.425	14
375.885	9
376.346	12
376.806	7
377.267	9
377.728	14
378.188	14
378.649	8
379.11	13
379.571	9
380.032	9
380.493	7
380.954	16
381.414	13
381.876	17
382.337	18
382.798	17
383.259	24
383.72	14
384.181	15
384.642	17
385.104	22
385.565	28
386.026	21
386.488	17
386.949	23
387.411	24
387.872	23
388.334	24
388.795	19
389.257	28
389.719	26
390.181	25
390.642	28
391.104	26
391.566	23
392.028	29
392.49	27
392.952	28
393.414	33
393.876	30
394.338	30
394.8	31
395.262	31
395.724	37
396.186	36
396.648	36
397.111	34
397.573	36
398.035	38
398.498	37
398.96	37
399.423	36
399.885	38
400.348	39
400.81	51
401.273	38
401.736	43
402.198	40
402.661	43
403.124	47
403.587	48
404.049	50.5
404.512	53
404.975	54
405.438	52
405.901	51
406.364	53
406.827	50
407.29	58
407.754	53
408.217	55
408.68	51
409.143	54
409.607	61
410.07	56
410.533	58
410.997	58
411.46	56
411.924	62
412.387	57
412.851	61
413.314	63
413.778	65
414.242	65
414.705	65
415.169	69
415.633	65
416.097	73
416.561	68
417.024	76
417.488	75
417.952	77
418.416	78
418.88	74
419.344	70
419.809	71
420.273	79
420.737	74
421.201	67
421.665	83
422.13	80
422.594	81
423.059	87
423.523	85
423.987	86
424.452	89
424.916	95
425.381	94
425.846	97
426.31	94
426.775	93
427.24	101
427.704	95
428.169	106
428.634	100
429.099	98
429.564	99
430.029	105
430.494	99
430.959	106
431.424	104
431.889	105
432.354	108
432.819	106
433.284	108
433.75	110
434.215	118
434.68	125
435.146	127
435.611	141
436.077	145
436.542	144
437.008	144
437.473	141
437.939	143
438.404	145
438.87	150
439.336	143
439.801	143
440.267	147
440.733	158
441.199	157
441.665	150
442.131	162
442.596	157
443.062	158
443.529	167
443.995	171
444.461	169
444.927	185
445.393	187
445.859	190
446.325	196
446.792	213
447.258	213
447.724	215
448.191	216
448.657	221
449.124	231
449.59	224
450.057	243
450.523	237
450.99	244
451.457	250
451.923	257
452.39	253
452.857	254
453.324	255
453.791	262
454.257	263
454.724	267
455.191	265
455.658	265
456.125	278
456.592	268
457.059	274
457.527	282
457.994	293
458.461	297
458.928	302
459.396	299
459.863	310
460.33	311
460.798	314
461.265	318
461.732	315
462.2	322
462.668	320
463.135	326
463.603	313
464.07	324
464.538	318
465.006	333
465.474	322
465.941	328
466.409	330
466.877	327
467.345	333
467.813	331
468.281	335
468.749	335
469.217	340
469.685	341
470.153	351
470.621	347
471.09	354
471.558	372
472.026	374
472.494	383
472.963	390
473.431	405
473.9	410
474.368	419
474.837	428
475.305	432
475.774	446
476.242	458
476.711	457
477.18	467
477.648	465
478.117	470
478.586	466
479.055	469
479.524	474
479.993	476
480.462	469
480.93	478
481.399	476
481.869	478
482.338	482
482.807	489
483.276	487
483.745	490
484.214	503
484.684	512
485.153	511
485.622	514
486.092	543
486.561	524
487.031	541
487.5	552
487.97	564
488.439	583
488.909	598
489.378	617
489.848	623
490.318	636
490.787	654
491.257	668
491.727	663
492.197	685
492.667	673
493.137	682
493.607	689
494.077	703
494.547	696
495.017	697
495.487	702
495.957	720
496.427	711
496.897	706
497.368	720
497.838	712
498.308	731
498.779	735
499.249	748
499.719	750
500.19	761
500.66	765
501.131	766
501.602	780
502.072	778
502.543	792
503.014	828
503.484	823
503.955	845
504.426	889
504.897	895
505.368	906
505.838	923
506.309	944
506.78	980
507.251	1001
507.722	1012
508.194	1044
508.665	1058
509.136	1056
509.607	1095
510.078	1101
510.549	1103
511.021	1134
511.492	1136
511.964	1161
512.435	1181
512.906	1175
513.378	1186
513.849	1209
514.321	1216
514.793	1228
515.264	1243
515.736	1255
516.208	1278
516.679	1284
517.151	1297
517.623	1308
518.095	1337
518.567	1351
519.038	1367
519.51	1370
519.982	1393
520.454	1409
520.927	1434
521.399	1459
521.871	1476
522.343	1484
522.815	1498
523.287	1495
523.76	1507
524.232	1537
524.704	1552
525.177	1527
525.649	1535
526.122	1548
526.594	1523
527.067	1565
527.539	1580
528.012	1571
528.484	1568
528.957	1573
529.43	1574
529.903	1559
530.375	1623
530.848	1595
531.321	1619
531.794	1609
532.267	1652
532.74	1632
533.213	1634
533.686	1666
534.159	1650
534.632	1695
535.105	1712
535.578	1747
536.051	1758
536.525	1761
536.998	1764
537.471	1797
537.945	1784
538.418	1822
538.891	1833
539.365	1853
539.838	1865
540.312	1873
540.786	1892
541.259	1887
541.733	1914
542.206	1920
542.68	1898
543.154	1889
543.628	1903
544.101	1952
544.575	1934
545.049	1885
545.523	1932
545.997	1943
546.471	1961
546.945	1922
547.419	1949
547.893	1879
548.367	1925
548.842	1902
549.316	1906
549.79	1929
550.264	1907
550.739	1943
551.213	1933
551.687	1937
552.162	1961
552.636	1943
553.111	1940
553.585	1997
554.06	1967
554.534	2001
555.009	1993
555.484	2025
555.958	2060
556.433	2068
556.908	2096
557.383	2075
557.858	2129
558.333	2139
558.807	2122
559.282	2137
559.757	2203
560.232	2215
560.708	2187
561.183	2169
561.658	2208
562.133	2205
562.608	2181
563.083	2238
563.559	2178
564.034	2203
564.509	2207
564.985	2213
565.46	2191
565.936	2244
566.411	2248
566.887	2222
567.362	2228
567.838	2234
568.313	2258
568.789	2225
569.265	2217
569.74	2244
570.216	2240
570.692	2281
571.168	2274
571.644	2264
572.12	2263
572.596	2296
573.071	2307
573.547	2366
574.024	2404
574.5	2427
574.976	2445
575.452	2478
575.928	2488
576.404	2509
576.881	2600
577.357	2567
577.833	2572
578.31	2630
578.786	2680
579.262	2735
579.739	2692
580.215	2758
580.692	2748
581.169	2741
581.645	2747
582.122	2824
582.598	2825
583.075	2830
583.552	2855
584.029	2850
584.506	2828
584.982	2801
585.459	2865
585.936	2830
586.413	2868
586.89	2912
587.367	2888
587.844	2964
588.321	2945
588.799	2947
589.276	2908
589.753	2949
590.23	2977
590.707	2971
591.185	2966
591.662	2970
592.139	3019
592.617	3066
593.094	3063
593.572	3059
594.049	3109
594.527	3148
595.004	3170
595.482	3242
595.96	3212
596.437	3221
596.915	3318
597.393	3257
597.871	3326
598.349	3289
598.826	3368
599.304	3368
599.782	3431
600.26	3400
600.738	3497
601.216	3485
601.694	3512
602.173	3544
602.651	3541
603.129	3489
603.607	3520
604.085	3541
604.564	3543
605.042	3553
605.52	3528
605.999	3625
606.477	3542
606.956	3557
607.434	3597.5
607.913	3638
608.391	3627
608.87	3607
609.348	3570
609.827	3602
610.306	3650
610.785	3697
611.263	3712
611.742	3680
612.221	3612
612.7	3636
613.179	3654
613.658	3614
614.137	3676
614.616	3698
615.095	3619
615.574	3689
616.053	3734
616.532	3698
617.011	3708
617.491	3725
617.97	3739
618.449	3794
618.928	3821
619.408	3787
619.887	3830
620.367	3838
620.846	3907
621.326	3881
621.805	3966
622.285	3952
622.764	3982
623.244	4003
623.724	4031
624.203	4055
624.683	3984
625.163	4073
625.643	4061
626.123	4020
626.602	4141
627.082	4051
627.562	4050
628.042	4139
628.522	4100
629.002	4058
629.482	4079
629.963	4072
