Data from lamp4bck_Subt2__28__528.txt Node

Date: Wed Apr 09 11:16:19 CEST 2025
User: fys-lab-0081
Spectrometer: S04999
Trigger mode: 0
Resolution mode: 1024 pixels
Integration Time (sec): 1.000000E-1
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Baseline correction enabled: true
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
336.42	5
336.877	2
337.334	5
337.792	2
338.249	3
338.706	8
339.164	1
339.621	4
340.079	7
340.536	4
340.994	4
341.452	7
341.909	6
342.367	1
342.825	2
343.283	6
343.741	0
344.198	5
344.656	1
345.114	5
345.572	6
346.03	3
346.488	2
346.947	3
347.405	6
347.863	2
348.321	1
348.779	4
349.238	5
349.696	3
350.154	-2
350.613	4
351.071	8
351.53	8
351.988	9
352.447	4
352.905	0
353.364	3
353.823	5
354.282	4
354.74	2
355.199	9
355.658	8
356.117	3
356.576	6
357.035	8
357.494	3
357.953	2
358.412	12
358.871	8
359.33	5
359.789	6
360.249	6
360.708	8
361.167	11
361.626	9
362.086	8
362.545	8
363.005	6
363.464	7
363.924	13
364.383	12
364.843	14
365.303	15
365.762	9
366.222	12
366.682	12
367.142	16
367.601	16
368.061	14
368.521	9
368.981	7
369.441	16
369.901	18
370.361	13
370.821	13
371.282	18
371.742	16
372.202	18
372.662	13
373.123	13
373.583	18
374.043	23
374.504	17
374.964	17
375.425	25
375.885	21
376.346	24
376.806	23
377.267	23
377.728	23
378.188	25
378.649	25
379.11	25
379.571	19
380.032	25
380.493	23
380.954	28
381.414	27
381.876	27
382.337	23
382.798	29
383.259	30
383.72	29
384.181	29
384.642	31
385.104	31
385.565	37
386.026	42
386.488	38
386.949	37
387.411	44
387.872	41
388.334	46
388.795	48
389.257	51
389.719	46
390.181	47
390.642	47
391.104	49
391.566	55
392.028	52
392.49	57
392.952	60
393.414	56
393.876	59
394.338	58
394.8	58
395.262	57
395.724	66
396.186	69
396.648	66
397.111	68
397.573	69
398.035	68
398.498	66
398.96	66
399.423	74
399.885	75
400.348	77
400.81	75
401.273	77
401.736	76
402.198	87
402.661	86
403.124	83
403.587	91
404.049	91
404.512	91
404.975	90
405.438	93
405.901	101
406.364	100
406.827	98
407.29	98
407.754	98
408.217	102
408.68	100
409.143	107
409.607	108
410.07	100
410.533	106
410.997	110
411.46	108
411.924	114
412.387	112
412.851	118
413.314	116
413.778	120
414.242	121
414.705	126
415.169	127
415.633	128
416.097	126
416.561	129
417.024	130
417.488	131
417.952	137
418.416	129
418.88	128
419.344	126
419.809	129
420.273	136
420.737	133
421.201	142
421.665	141
422.13	144
422.594	152
423.059	151
423.523	155
423.987	153
424.452	163
424.916	159
425.381	171
425.846	162
426.31	171
426.775	178
427.24	174
427.704	174
428.169	181
428.634	184
429.099	178
429.564	181
430.029	181
430.494	182
430.959	178
431.424	184
431.889	190
432.354	194
432.819	187
433.284	202
433.75	201
434.215	210
434.68	207
435.146	210
435.611	218
436.077	225
436.542	228
437.008	237
437.473	240
437.939	242
438.404	244
438.87	255
439.336	247
439.801	249
440.267	255
440.733	258
441.199	259
441.665	259
442.131	270
442.596	262
443.062	272
443.529	286
443.995	290
444.461	295
444.927	307
445.393	308
445.859	321
446.325	330
446.792	352
447.258	344
447.724	360
448.191	370
448.657	372
449.124	382
