Data from lamp4helium_zwak_dubbel_Subt2__177__777.txt Node

Date: Wed Apr 09 12:16:37 CEST 2025
User: fys-lab-0081
Spectrometer: S04999
Trigger mode: 0
Resolution mode: 1024 pixels
Integration Time (sec): 1.000000E-1
Scans to average: 1
Nonlinearity correction enabled: false
Boxcar width: 0
Baseline correction enabled: true
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 1024
>>>>>Begin Spectral Data<<<<<
336.42	1
336.877	5
337.334	5
337.792	1
338.249	5
338.706	2
339.164	2
339.621	2
340.079	5
340.536	5
340.994	4
341.452	5
341.909	8
342.367	2
342.825	-2
343.283	10
343.741	3
344.198	2
344.656	-2
345.114	3
345.572	7
346.03	3
346.488	3
346.947	2
347.405	4
347.863	3
348.321	1
348.779	7
349.238	0
349.696	5
350.154	3
350.613	2
351.071	4
351.53	8
351.988	7
352.447	3
352.905	0
353.364	3
353.823	4
354.282	3
354.74	2
355.199	4
355.658	8
356.117	7
356.576	5
357.035	1
357.494	2
357.953	2
358.412	7
358.871	4
359.33	7
359.789	1
360.249	2
360.708	7
361.167	5
361.626	4
362.086	4
362.545	7
363.005	10
363.464	7
363.924	4
364.383	4
364.843	6
365.303	10
365.762	11
366.222	7
366.682	9
367.142	7
367.601	11
368.061	8
368.521	4
368.981	8
369.441	12
369.901	13
370.361	6
370.821	5
371.282	6
371.742	7
372.202	12
372.662	10
373.123	7
373.583	10
374.043	11
374.504	11
374.964	11
375.425	12
375.885	12
376.346	12
376.806	17
377.267	12
377.728	14
378.188	14
378.649	6
379.11	14
379.571	6
380.032	15
380.493	13
380.954	16
381.414	14
381.876	9
382.337	15
382.798	17
383.259	18
383.72	17
384.181	15
384.642	19
385.104	21
385.565	22
386.026	24
386.488	23
386.949	20
387.411	23
387.872	26
388.334	23
388.795	25
389.257	27
389.719	24
390.181	22
390.642	25
391.104	24
391.566	31
392.028	28
392.49	31
392.952	37
393.414	35
393.876	36
394.338	29
394.8	28
395.262	25
395.724	35
396.186	37
396.648	37
397.111	35
397.573	39
398.035	37
398.498	40
398.96	37
399.423	38
399.885	33
400.348	39
400.81	43
401.273	39
401.736	39
402.198	49
402.661	46
403.124	40
403.587	49
404.049	48.5
404.512	48
404.975	47
405.438	51
405.901	52
406.364	52
406.827	51
407.29	52
407.754	49
408.217	54
408.68	53
409.143	57
409.607	59
410.07	56
410.533	55
410.997	55
411.46	56
411.924	63
412.387	54
412.851	60
413.314	56
413.778	65
414.242	61
414.705	71
415.169	71
415.633	67
416.097	63
416.561	70
417.024	73
417.488	69
417.952	70
418.416	68
418.88	67
419.344	65
419.809	76
420.273	70
420.737	71
421.201	79
421.665	75
422.13	77
422.594	79
423.059	77
423.523	81
423.987	77
424.452	85
424.916	84
425.381	88
425.846	88
426.31	98
426.775	93
427.24	91
427.704	92
428.169	96
428.634	97
429.099	95
429.564	94
430.029	98
430.494	96
430.959	93
431.424	92
431.889	102
432.354	104
432.819	101
433.284	105
433.75	101
434.215	109
434.68	107
435.146	109
435.611	109
436.077	120
436.542	118
437.008	123
437.473	124
437.939	125
438.404	132
438.87	134
439.336	129
439.801	131
440.267	134
440.733	140
441.199	138
441.665	133
442.131	143
442.596	136
443.062	143
443.529	151
443.995	148
444.461	148
444.927	155
445.393	151
445.859	159
446.325	166
446.792	175
447.258	179
447.724	183
448.191	188
448.657	191
449.124	194
449.59	193
450.057	202
450.523	212
450.99	211
451.457	215
451.923	213
452.39	216
452.857	225
453.324	219
453.791	223
454.257	227
454.724	223
455.191	224
455.658	226
456.125	232
456.592	231
457.059	234
457.527	235
457.994	244
458.461	243
458.928	251
459.396	252
459.863	253
460.33	259
460.798	262
461.265	266
461.732	261
462.2	268
462.668	262
463.135	266
463.603	264
464.07	284
464.538	268
465.006	274
465.474	273
465.941	275
466.409	272
466.877	269
467.345	274
467.813	273
468.281	276
468.749	277
469.217	275
469.685	286
470.153	288
470.621	286
471.09	286
471.558	301
472.026	301
472.494	301
472.963	303
473.431	313
473.9	325
474.368	334
474.837	335
475.305	344
475.774	343
476.242	362
476.711	364
477.18	372
477.648	367
478.117	378
478.586	376
479.055	374
479.524	383
479.993	377
480.462	375
480.93	380
481.399	378
481.869	381
482.338	373
482.807	382
483.276	385
483.745	375
484.214	389
484.684	395
485.153	391
485.622	393
486.092	406
486.561	396
487.031	413
487.5	414
487.97	421
488.439	427
488.909	443
489.378	452
489.848	457
490.318	469
490.787	494
491.257	496
491.727	502
492.197	516
492.667	516
493.137	516
493.607	525
494.077	533
494.547	521
495.017	528
495.487	543
495.957	553
496.427	537
496.897	542
497.368	545
497.838	539
498.308	548
498.779	550
499.249	549
499.719	551
500.19	564
500.66	559
501.131	566
501.602	580
502.072	576
502.543	586
503.014	605
503.484	604
503.955	614
504.426	635
504.897	636
505.368	656
505.838	664
506.309	671
506.78	700
507.251	718
507.722	727
508.194	749
508.665	767
509.136	761
509.607	788
510.078	806
510.549	808
511.021	827
511.492	818
511.964	842
512.435	849
512.906	835
513.378	855
513.849	874
514.321	865
514.793	869
515.264	886
515.736	886
516.208	906
516.679	905
517.151	926
517.623	932
518.095	937
518.567	954
519.038	983
519.51	979
519.982	984
520.454	1002
520.927	1015
521.399	1022
521.871	1027
522.343	1036
522.815	1056
523.287	1048
523.76	1057
524.232	1085
524.704	1091
525.177	1074
525.649	1082
526.122	1106
526.594	1082
527.067	1105
527.539	1111
528.012	1115
528.484	1109
528.957	1114
529.43	1114
529.903	1114
530.375	1144
530.848	1106
531.321	1132
531.794	1141
532.267	1144
532.74	1127
533.213	1138
533.686	1153
534.159	1131
534.632	1160
535.105	1172
535.578	1197
536.051	1189
536.525	1184
536.998	1200
537.471	1233
537.945	1206
538.418	1226
538.891	1241
539.365	1267
539.838	1271
540.312	1271
540.786	1281
541.259	1287
541.733	1300
542.206	1288
542.68	1274
543.154	1279
543.628	1280
544.101	1300
544.575	1314
545.049	1289
545.523	1314
545.997	1299
546.471	1299
546.945	1305
547.419	1327
547.893	1264
548.367	1288
548.842	1286
549.316	1288
549.79	1296
550.264	1284
550.739	1298
551.213	1306
551.687	1292
552.162	1311
552.636	1304
553.111	1294
553.585	1325
554.06	1300
554.534	1331
555.009	1329
555.484	1340
555.958	1333
556.433	1352
556.908	1371
557.383	1352
557.858	1377
558.333	1399
558.807	1389
559.282	1410
559.757	1440
560.232	1446
560.708	1429
561.183	1430
561.658	1443
562.133	1436
562.608	1434
563.083	1486
563.559	1448
564.034	1448
564.509	1450
564.985	1470
565.46	1459
565.936	1470
566.411	1469
566.887	1453
567.362	1474
567.838	1457
568.313	1467
568.789	1457
569.265	1468
569.74	1470
570.216	1448
570.692	1470
571.168	1471
571.644	1483
572.12	1463
572.596	1472
573.071	1470
573.547	1512
574.024	1527
574.5	1527
574.976	1526
575.452	1564
575.928	1575
576.404	1589
576.881	1624
577.357	1603
577.833	1627
578.31	1675
578.786	1685
579.262	1707
579.739	1704
580.215	1766
580.692	1758
581.169	1731
581.645	1753
582.122	1802
582.598	1795
583.075	1796
583.552	1810
584.029	1809
584.506	1815
584.982	1800
585.459	1830
585.936	1803
586.413	1838
586.89	1875
587.367	1848
587.844	1862
588.321	1848
588.799	1867
